Countries,Province/State,date,confirmed,recovered,deaths,CHE_per_capita,CHE_prop_GDP,DOM_prop_CHE,OOPS_prop_CHE,GGHE_prop_GDP,GGHE_per_capita,PVT_per_capita,OOPS_per_capita,GOV_SUB_INS,GGE,Lat,Long,Country Income Group
China,Guangdong,2020-02-27,1347,890,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-02-28,1348,935,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-02-29,1349,983,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-01,1349,1016,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-02,1350,1059,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-03,1350,1101,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-04,1350,1133,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-05,1351,1181,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-06,1352,1216,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-07,1352,1237,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-08,1352,1256,7,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-09,1352,1260,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-10,1353,1274,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-11,1356,1282,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-12,1356,1289,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-13,1356,1296,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-14,1356,1299,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-15,1360,1304,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-16,1361,1306,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-17,1364,1307,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-18,1370,1313,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-19,1378,1318,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-20,1395,1323,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-21,1400,1325,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-22,1413,1329,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-23,1415,1332,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-24,1428,1333,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-25,1433,1336,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-26,1448,1336,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-27,1456,1337,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-28,1467,1341,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-29,1475,1349,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-30,1484,1351,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-03-31,1494,1356,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-01,1501,1357,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-02,1507,1365,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-03,1514,1368,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-04,1516,1378,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-05,1524,1387,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-06,1532,1395,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-07,1533,1401,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-08,1536,1411,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-09,1539,1423,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-10,1544,1434,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-11,1548,1437,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-12,1552,1443,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-13,1555,1454,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-14,1564,1458,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-15,1566,1462,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-16,1571,1471,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-17,1577,1475,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-18,1579,1482,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-19,1580,1490,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-20,1581,1494,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-21,1582,1501,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-22,1582,1511,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-23,1585,1528,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-24,1585,1534,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-25,1586,1542,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-26,1587,1542,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-27,1587,1547,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-28,1588,1554,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-29,1588,1557,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-04-30,1588,1565,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-01,1588,1565,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-02,1588,1567,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-03,1588,1569,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-04,1588,1571,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-05,1588,1575,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-06,1589,1575,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-07,1589,1575,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-08,1589,1575,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-09,1589,1576,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-10,1589,1577,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-11,1589,1578,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-12,1589,1578,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-13,1589,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-14,1589,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-15,1589,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-16,1590,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-17,1590,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangdong,2020-05-18,1590,1579,8,441,5,100,36,3,250,191,159,28,NA,23.3417,113.4244,Up-Mid
China,Guangxi,2020-01-22,2,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-23,5,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-24,23,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-25,23,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-26,36,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-27,46,0,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-28,51,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-29,58,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-30,78,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-01-31,87,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-01,100,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-02,111,2,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-03,127,7,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-04,139,10,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-05,150,13,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-06,168,14,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-07,172,17,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-08,183,17,0,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-09,195,18,1,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-10,210,24,1,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-11,215,33,1,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-12,222,32,1,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-13,222,33,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-14,226,36,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-15,235,44,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-16,237,49,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-17,238,53,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-18,242,69,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-19,244,86,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-20,245,90,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-21,246,97,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-22,249,104,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-23,249,106,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-24,251,112,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-25,252,134,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-26,252,147,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-27,252,161,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-28,252,168,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-02-29,252,176,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-01,252,181,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-02,252,192,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-03,252,202,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-04,252,210,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-05,252,214,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-06,252,217,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-07,252,218,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-08,252,223,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-09,252,230,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-10,252,234,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-11,252,238,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-12,252,241,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-13,252,243,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-14,252,243,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-15,252,243,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-16,252,248,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-17,253,248,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-18,253,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-19,253,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-20,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-21,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-22,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-23,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-24,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-25,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-26,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-27,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-28,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-29,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-30,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-03-31,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-01,254,250,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-02,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-03,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-04,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-05,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-06,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-07,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-08,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-09,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-10,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-11,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-12,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-13,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-14,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-15,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-16,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-17,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-18,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-19,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-20,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-21,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-22,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-23,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-24,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-25,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-26,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-27,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-28,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-29,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-04-30,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-01,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-02,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-03,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-04,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-05,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-06,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-07,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-08,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-09,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-10,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-11,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-12,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-13,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-14,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-15,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-16,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-17,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guangxi,2020-05-18,254,252,2,441,5,100,36,3,250,191,159,28,NA,23.8298,108.7881,Up-Mid
China,Guizhou,2020-01-22,1,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-23,3,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-24,3,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-25,4,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-26,5,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-27,7,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-28,9,0,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-29,9,1,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-30,12,1,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-01-31,29,2,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-01,29,2,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-02,38,2,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-03,46,2,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-04,58,2,0,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-05,64,9,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-06,71,6,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-07,81,6,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-08,89,7,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-09,99,7,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-10,109,10,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-11,127,17,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-12,133,18,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-13,135,27,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-14,140,28,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-15,143,41,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-16,144,46,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-17,146,57,1,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-18,146,66,2,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-19,146,70,2,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-20,146,72,2,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-21,146,77,2,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
China,Guizhou,2020-02-22,146,90,2,441,5,100,36,3,250,191,159,28,NA,26.8154,106.8748,Up-Mid
